;
"18 Agu 2023";;"SO/SMR/MT/23/VIII/1937";"MT-IDG026";"PT. INTI CAKRAWALA CITRA";"Mengantri";"HH8N21469  ";"1,214,955.00";"";
;
"18 Agu 2023";;"SO/SMR/MT/23/VIII/1936";"MT-IDG004";"PT. INTI CAKRAWALA CITRA";"Terproses";"HH8N21587  ";"2,530,500.03";"";
;
"18 Agu 2023";;"SO/SMR/MT/23/VIII/1935";"MT-IDG022";"PT. INTI CAKRAWALA CITRA";"Terproses";"HH8N00586  ";"602,500.01";"";
;
"18 Agu 2023";;"SO/SMR/MT/23/VIII/1934";"MT-IDG008";"PT. INTI CAKRAWALA CITRA";"Terproses";"HH8N00868  ";"361,500.00";"";
;
"18 Agu 2023";;"SO/SMR/MT/23/VIII/1933";"MT-GAT001";"PT. GOGOBLI ASIA TEKNOLOGI";"Terproses";"20230818-30 rev1";"68,703,624.00";"";
;
"18 Agu 2023";;"SO/SMR/MT/23/VIII/1932";"MT-GAT001";"PT. GOGOBLI ASIA TEKNOLOGI";"Terproses";"20230816-100 rev1";"11,450,604.00";"";
;
"18 Agu 2023";;"SO/SMR/MT/23/VIII/1931";"MT-CFU001";"PT. CENTURY FRANCHISINDOUTAMA";"Terproses";"01450004";"3,519,676.80";"";
;;
"18 Agu 2023";;"SO/SMR/MT/23/VIII/1930";"MT-CFU001";"PT. CENTURY FRANCHISINDOUTAMA";"Terproses";"02043559";"4,561,633.80";"";
;;
"";;;;;;;;;;;;;;;;
"Cetak di 18 Agu 2023 - 14:39";;;;;;;;;;;;;;;;
"(2)";;;;;;;;;;;;;;;;
"PT. SARWA MANGGALLA RAYA";;;;;;;;;;;;;;;;
"Ringkasan Daftar Pesanan Penjualan";;;;;;;;;;;;;;;;
"Dari 01 Aug 2023 ke 18 Aug 2023";;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;
"Tgl Pesan";;"";"No. Pesanan";"";"No. Pelanggan";"";"Nama Pelanggan";"";"Status";"";"No. PO";"";"Jumlah";"";"Keterangan";"";
;;;;;;;;;
"18 Agu 2023";;"SO/SMR/MT/23/VIII/1929";"MT-PPP001";"PT. PERINTIS PELAYANANPARIPURNA";"Terproses";"01B02638";"3,717,676.60";"";
;;
"18 Agu 2023";;"SO/SMR/MT/23/VIII/1928";"MT-MUI002";"PT. MIDI UTAMA INDONESIA, Tbk";"Terproses";"SCZ1POH23005412";"585,891.80";"";
;;
"18 Agu 2023";;"SO/SMR/MT/23/VIII/1927";"MT-SAT014";"PT. SUMBER ALFARIA TRIJAYATBK";"Terproses";"TZ01POH23012625";"967,726.47";"";
;;
"18 Agu 2023";;"SO/SMR/MT/23/VIII/1926";"MT-SAT014";"PT. SUMBER ALFARIA TRIJAYATBK";"Terproses";"TZ01POH23012627";"439,418.85";"";
;;
"18 Agu 2023";;"SO/SMR/MT/23/VIII/1925";"MT-SAT023";"PT. SUMBER ALFARIA TRIJAYATBK";"Terproses";"1JZ1POH23005604";"1,161,271.77";"";
;;
"18 Agu 2023";;"SO/SMR/MT/23/VIII/1924";"MT-SAT023";"PT. SUMBER ALFARIA TRIJAYATBK";"Terproses";"1JZ1POH23005606";"439,418.85";"";
;;
"16 Agu 2023";;"SO/SMR/SF/CRB/23/VIII/0556";"14251744-CRB";"APOTEK AIMAR";"Terproses";"";"148,716.00";"STOK PANEL CIREBON16 AGUSTUS 2023";
;;
"16 Agu 2023";;"SO/SMR/SF/BDG/23/VIII/0872";"15604742-BDG";"APOTEK ORION GALANGGANG";"Mengantri";"144423081600000350";"33,000.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/BDG/23/VIII/0871";"8886093-BDG";"APOTEK SUMBER SARI";"Terproses";"";"42,000.00";"STOK PANEL BANDUNG16 AGUSTUS 2023";
;;
"16 Agu 2023";;"SO/SMR/SF/BDG/23/VIII/0870";"8886093-BDG";"APOTEK SUMBER SARI";"Terproses";"";"210,902.00";"STOK PANEL BANDUNGTGL 16 AGUSTUS 2023";
;;
"16 Agu 2023";;"SO/SMR/SF/BDG/23/VIII/0869";"8737625-BDG";"APOTEK PAKUAN";"Terproses";"223B23081600000290";"127,500.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/BDG/23/VIII/0868";"9031153-BDG";"APOTEK IMBI";"Terproses";"144423081600000349";"149,850.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3868";"PNL-16450274";"APOTEK SWADAYA SEHAT";"Terproses";"";"5,887,095.90";"STOK PANEL JAKARTA16 AGUSTUS 2023";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3867";"PNL-16450274";"APOTEK SWADAYA SEHAT";"Terproses";"";"594,204.09";"STOK PANEL JAKARTA 16 AGUSTUS 2023";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3866";"16084128";"APOTEK ZEE33";"Terproses";"992323081600005402";"230,000.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3865";"4908955";"APOTEK ANGSANA 3";"Terproses";"2FF123081600007547";"227,502.00";"MECCADERMA 5GR 10+1";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3864";"9728411";"TO. DAN KOSMETIK AFZAL 3";"Terproses";"2FF123081600007546";"99,000.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3863";"7188617";"TO. DAN KOSMETIK IZZUN";"Terproses";"2FF123081600007545";"102,702.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3862";"7179522";"TO. DAN KOSMETIK SUGU SEHAT";"Terproses";"DE9B23081600006898";"382,500.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3861";"6852782";"APOTEK MEDICAL PLUS";"Terproses";"6EA423081600001862";"553,100.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3860";"4690400";"TOKO YUN HIN";"Terproses";"3BE223081600001852";"127,500.00";"";
;;
"";;;;;;;;;;;;;;;;
"Cetak di 18 Agu 2023 - 14:39";;;;;;;;;;;;;;;;
"(3)";;;;;;;;;;;;;;;;
"PT. SARWA MANGGALLA RAYA";;;;;;;;;;;;;;;;
"Ringkasan Daftar Pesanan Penjualan";;;;;;;;;;;;;;;;
"Dari 01 Aug 2023 ke 18 Aug 2023";;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;
"Tgl Pesan";;"";"No. Pesanan";"";"No. Pelanggan";"";"Nama Pelanggan";"";"Status";"";"No. PO";"";"Jumlah";"";"Keterangan";"";
;;;;;;;;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3859";"7443702";"TO. BUNDA";"Terproses";"C50823081600003899";"600,000.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3858";"4864991";"APOTEK PERMATA KREO";"Terproses";"9ECB23081600001330";"1,275,000.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3857";"6201086";"APOTEK FINNA";"Terproses";"6EA423081600001859";"223,964.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3856";"6201086";"APOTEK FINNA";"Terproses";"6EA423081600001859";"84,000.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3855";"9652191";"TO. ICHA";"Terproses";"992323081600005399";"624,159.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3854";"PNL-16450274";"APOTEK SWADAYA SEHAT";"Terproses";"";"107,159.40";"UNTUK TO ASYIFA (SW-2463)";
;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3853";"PNL-16450274";"APOTEK SWADAYA SEHAT";"Terproses";"";"110,334.00";"STOK PANEL JAKARTA16 AGUSTUS 2023";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3852";"PNL-16450274";"APOTEK SWADAYA SEHAT";"Terproses";"";"1,945,233.93";"STOK PANEL JAKARTA16 AGUSTUS 2023";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3851";"PNL-16450274";"APOTEK SWADAYA SEHAT";"Terproses";"";"71,040.00";"STOK PANEL JAKARTA16 AGUSTUS 2023";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3850";"PNL-16450274";"APOTEK SWADAYA SEHAT";"Terproses";"";"58,497.00";"KREDIT LUNAK STOK PANEL JAKARTA16 AGUSTUS 2023";
;;
;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3849";"8422683";"APOTEK KAYLA FARMA";"Terproses";"2FF123081600007543";"299,700.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3848";"11368843";"TO. MITRA SEHAT";"Terproses";"2FF123081600007544";"127,500.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3847";"4925278";"APOTEK BERKAT AULYA";"Terproses";"2FF123081600007541";"160,500.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3846";"5904956";"APOTEK HIDAYAH RW LUMBU";"Terproses";"2FF123081600007540";"127,500.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3845";"6792777";"APOTEK VIDYA FARMA";"Terproses";"2FF123081600007539";"637,500.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3844";"4575103";"TO. DAN KOSMETIK MAIMUN";"Terproses";"3BE223081600001848";"255,000.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3843";"5694029";"APOTEK YANI FARMA";"Terproses";"03D523081600006268";"489,000.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3842";"7634502";"APOTEK ISMA FARMA";"Terproses";"3BE223081600001849";"471,000.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3841";"5852626";"APOTEK AMORA";"Terproses";"03D523081600006265";"382,500.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3840";"PNL-16450274";"APOTEK SWADAYA SEHAT";"Terproses";"";"227,999.55";"STOK PANEL JAKARTA15 AGUSTUS 2023";
;;

"";;;;;;;;;;;;;;;;
"Cetak di 18 Agu 2023 - 14:39";;;;;;;;;;;;;;;;
"(4)";;;;;;;;;;;;;;;;
"PT. SARWA MANGGALLA RAYA";;;;;;;;;;;;;;;;
"Ringkasan Daftar Pesanan Penjualan";;;;;;;;;;;;;;;;
"Dari 01 Aug 2023 ke 18 Aug 2023";;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;
"Tgl Pesan";;"";"No. Pesanan";"";"No. Pelanggan";"";"Nama Pelanggan";"";"Status";"";"No. PO";"";"Jumlah";"";"Keterangan";"";
;;;;;;;;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3839";"5365410";"APOTEK RAFI FARMA";"Terproses";"03D523081600006266";"331,002.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3838";"16677791";"TO. CS BAROKAH";"Terproses";"DE9B23081600006894";"99,000.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3837";"16725782";"APOTEK UMMINDA FARMA";"Terproses";"DE9B23081600006895";"304,500.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3836";"9652191";"TO. ICHA";"Terproses";"DE9B23081600006896";"127,500.00";"";
;;
"16 Agu 2023";;"SO/SMR/SF/23/VIII/3835";"5162966";"APOTEK FARHANAH";"Terproses";"DE9B23081600006897";"66,000.00";"";
;;
"16 Agu 2023";;"SO/SMR/SD/23/VIII/0367";"C-T015";"PT TIRTA SURYA SEJAHTERAABADI";"Terproses";"";"958,510,574.40";"Perincian Diskon Salep Kulit 88 SudahTermasuk PPN sbb :- Disc. Reg. HNA : 80 Ctn x Rp 768.618= Rp 61.489.440";
;;;
;
"16 Agu 2023";;"SO/SMR/SD/23/VIII/0366";"C-S023";"PT. SUBUR JAYA CEMERLANG";"Terproses";"";"241,000,003.20";"Perincian Diskon Salep Kulit 88 SudahTermasuk PPN sbb :- Disc. Reg. HNA : 20 Ctn x Rp 700.000= Rp 14.000.000";
;;
;
"16 Agu 2023";;"SO/SMR/MT/23/VIII/1923";"MT-SSI005";"PT. SINARSAHABAT INTIMAKMUR";"Mengantri";"3190339";"268,264.80";"";
;
"16 Agu 2023";;"SO/SMR/MT/23/VIII/1922";"MT-GAT001";"PT. GOGOBLI ASIA TEKNOLOGI";"Terproses";"20230816-28";"57,253,020.00";"";
;
"16 Agu 2023";;"SO/SMR/MT/23/VIII/1921";"MT-SAT004";"PT. SUMBER ALFARIA TRIJAYATBK";"Terproses";"BZ01POH23005957";"5,419,268.25";"";
;;
"16 Agu 2023";;"SO/SMR/MT/23/VIII/1920";"MT-IDG009";"PT. INTI CAKRAWALA CITRA";"Mengantri";"GH8N67904";"1,807,500.02";"";
;
"16 Agu 2023";;"SO/SMR/MT/23/VIII/1919";"MT-MUI001";"PT. MIDI UTAMA INDONESIA, TBK";"Terproses";"SLZ1POH23003179";"7,741,811.79";"";
;
"16 Agu 2023";;"SO/SMR/MT/23/VIII/1918";"MT-SAT017";"PT. SUMBER ALFARIA TRIJAYATBK";"Terproses";"YZ01POH23004292";"2,516,088.83";"";
;;
"16 Agu 2023";;"SO/SMR/MT/23/VIII/1917";"MT-SAT006";"PT. SUMBER ALFARIA TRIJAYATBK";"Terproses";"VZ01POH23003882";"10,064,355.33";"";
;;
"16 Agu 2023";;"SO/SMR/MT/23/VIII/1916";"MT-SAT016";"PT. SUMBER ALFARIA TRIJAYATBK";"Terproses";"UZ01POH23009144";"146,472.95";"";
;;
"16 Agu 2023";;"SO/SMR/MT/23/VIII/1915";"MT-SAT016";"PT. SUMBER ALFARIA TRIJAYATBK";"Terproses";"UZ01POH23009142";"7,935,357.08";"";
;;
"16 Agu 2023";;"SO/SMR/MT/23/VIII/1914";"MT-SAT005";"PT. SUMBER ALFARIA TRIJAYATBK";"Terproses";"NZ01POH23005139";"292,945.90";"";
;;
"16 Agu 2023";;"SO/SMR/MT/23/VIII/1913";"MT-SAT005";"PT. SUMBER ALFARIA TRIJAYATBK";"Terproses";"NZ01POH23005137";"2,322,543.54";"";
;;
"16 Agu 2023";;"SO/SMR/MT/23/VIII/1912";"MT-SAT004";"PT. SUMBER ALFARIA TRIJAYATBK";"Terproses";"BZ01POH23005959";"585,891.80";"";
;;

"";;;;;;;;;;;;;;;;
"Cetak di 18 Agu 2023 - 14:39";;;;;;;;;;;;;;;;
"(5)";;;;;;;;;;;;;;;;
"PT. SARWA MANGGALLA RAYA";;;;;;;;;;;;;;;;
"Ringkasan Daftar Pesanan Penjualan";;;;;;;;;;;;;;;;
"Dari 01 Aug 2023 ke 18 Aug 2023";;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;
"Tgl Pesan";;"";"No. Pesanan";"";"No. Pelanggan";"";"Nama Pelanggan";"";"Status";"";"No. PO";"";"Jumlah";"";"Keterangan";"";
;;;;;;;;;
"16 Agu 2023";;"SO/SMR/MR/23/VIII/0037";"5039372";"KLINIK MATRA MEDIKA - DRSYAMSURYATI";"Mengantri";"500123081600000020";"180,000.00";"";
;;;
"16 Agu 2023";;"SO/SMR/GB-SD/23/VIII/0050";"C-B031";"PT BUNDA GLOBAL PHARMA";"Terproses";"PO2023080473";"624,375.00";"";
;
"15 Agu 2023";;"SO/SMR/SF/CRB/23/VIII/0555";"14785099-CRB";"APOTEK TAMAN KOTA";"Terproses";"F11923081500007937";"127,500.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/CRB/23/VIII/0554";"14062137-CRB";"APOTEK PRATAMA 2";"Terproses";"F11923081500007927";"44,400.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/CRB/23/VIII/0553";"17862068-CRB";"APOTEK PELITA HARJAMUKTI";"Terproses";"F11923081500007919";"78,000.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/CRB/23/VIII/0552";"17862068-CRB";"APOTEK PELITA HARJAMUKTI";"Terproses";"F11923081500007919";"88,800.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/CRB/23/VIII/0551";"10376953-CRB";"APOTEK INTI SEHAT";"Terproses";"F11923081500007918";"127,500.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/BDG/23/VIII/0867";"15933557-BDG";"APOTEK ATING TORIK";"Terproses";"144423081500000322";"127,500.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/BDG/23/VIII/0866";"8846946-BDG";"APOTEK SUMBER JAYA FARMA";"Terproses";"144423081500000321";"127,500.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/BDG/23/VIII/0865";"9471101-BDG";"APOTEK SOREANG";"Terproses";"144423081500000320";"127,500.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/BDG/23/VIII/0864";"9043532-BDG";"APOTEK JATISARI";"Terproses";"223B23081500000262";"198,000.00";"GIMMICK MASKER";
;;
"15 Agu 2023";;"SO/SMR/SF/BDG/23/VIII/0863";"8886093-BDG";"APOTEK SUMBER SARI";"Terproses";"";"430,876.00";"STOK PANEL BANDUNG15 AGUSTUS 2023";
;;
"15 Agu 2023";;"SO/SMR/SF/BDG/23/VIII/0862";"8886093-BDG";"APOTEK SUMBER SARI";"Terproses";"";"122,800.00";"STOK PANEL BANDUNG15 AGUSTUS 2023";
;;
"15 Agu 2023";;"SO/SMR/SF/23/VIII/3834";"PNL-16450274";"APOTEK SWADAYA SEHAT";"Terproses";"";"1,461,780.09";"STOK PANEL JAKARTA15 AGUSTUS 2023";
;;
"15 Agu 2023";;"SO/SMR/SF/23/VIII/3833";"5302345";"APOTEK GIRI JAYA FARMA";"Terproses";"2FF123081500007515";"510,000.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/23/VIII/3832";"13778270";"APOTEK ADE";"Terproses";"992323081500005375";"166,500.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/23/VIII/3831";"13750462";"TO. SEHAT JAYA";"Terproses";"3BE223081500001826";"33,000.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/23/VIII/3830";"10657346";"APOTEK SADANG";"Terproses";"03D523081500006243";"382,500.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/23/VIII/3829";"7056543";"APOTEK ALAM SEHAT";"Terproses";"9ECB23081500001314";"117,750.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/23/VIII/3828";"11368843";"TO. MITRA SEHAT";"Terproses";"C50823081500003870";"199,800.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/23/VIII/3827";"16725782";"APOTEK UMMINDA FARMA";"Terproses";"992323081500005374";"47,400.00";"";
;;
"";;;;;;;;;;;;;;;;
"Cetak di 18 Agu 2023 - 14:39";;;;;;;;;;;;;;;;
"(6)";;;;;;;;;;;;;;;;
"PT. SARWA MANGGALLA RAYA";;;;;;;;;;;;;;;;
"Ringkasan Daftar Pesanan Penjualan";;;;;;;;;;;;;;;;
"Dari 01 Aug 2023 ke 18 Aug 2023";;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;
"Tgl Pesan";;"";"No. Pesanan";"";"No. Pelanggan";"";"Nama Pelanggan";"";"Status";"";"No. PO";"";"Jumlah";"";"Keterangan";"";
;;;;;;;;;
"15 Agu 2023";;"SO/SMR/SF/23/VIII/3826";"16725782";"APOTEK UMMINDA FARMA";"Terproses";"992323081500005374";"1,202,786.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/23/VIII/3825";"5162966";"APOTEK FARHANAH";"Terproses";"992323081500005373";"344,100.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/23/VIII/3824";"8281973";"APOTEK RF FARMA";"Terproses";"6EA423081500001833";"174,000.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/23/VIII/3823";"6738784";"APOTEK ILHAM";"Terproses";"03D523081500006242";"198,000.00";"";
;;
"15 Agu 2023";;"SO/SMR/SF/23/VIII/3822";"7546344";"TO. DAN KOSMETIK AL KAUSAR 2";"Terproses";"C50823081500003873";"600,000.00";"Noted : TOKO MINTA DIKIRIM JUMATDAN TIDAK MAU PAKAI TIKI";
;;;
"15 Agu 2023";;"SO/SMR/SF/23/VIII/3821";"PNL-16450274";"APOTEK SWADAYA SEHAT";"Terproses";"";"33,999.30";"UNTUIK TO . INDAH SEHAT (SW-2494)";
;
"15 Agu 2023";;"SO/SMR/SF/23/VIII/3819";"PNL-16450274";"APOTEK SWADAYA SEHAT";"Terproses";"";"1,332,843.60";"STOK PANEL JAKARTA 15 AGUSTUS 2023";
;;
"15 Agu 2023";;"SO/SMR/SF/23/VIII/3818";"7427665";"APOTEK BINANGUN FARMA";"Terproses";"C50823081500003869";"99,900.00";"";
;;
